Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Begin File	Begin Path	Tonal	Signal strength	Background	AR comment	SNR NIST Quick (dB FS)	SNR order	species	certainty	comment	type	WH ID	WH Comment	NEW analysis
9927	Spectrogram 1	1	150852.159033333	150853.847033333	1.688	290.512	105.9	411.8	187.5	1208533023.050102175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102175015.wav					12.97	4252	BH	High					yes
10267	Spectrogram 1	1	160495.283000000	160496.491000000	1.208	36.172	122.3	291.3	187.5	1208533023.050105125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050105125015.wav					12.97	4247	BH	High		ds			
911	Spectrogram 1	1	2326.507366667	2327.659366667	1.152	226.955	236.7	585.8	410.2	1208533023.040929025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929025015.wav					12.96	4254	BH	High					
4260	Spectrogram 1	1	27957.171366667	27958.247366667	1.076	64.952	135.0	1667.3	216.8	1208533023.041022125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041022125015.wav					12.96	4255	BH	High					
8764	Spectrogram 1	1	125972.932033333	125976.808033333	3.876	4.352	80.9	1878.6	181.6	1208533023.041220235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220235015.wav					12.96	4256	BH	High					yes
8769	Spectrogram 1	1	126068.995033333	126071.875033333	2.880	100.415	28.9	1526.0	187.5	1208533023.041220235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220235015.wav					12.96	4257	BH	High					yes
8951	Spectrogram 1	1	131377.711366667	131380.915366666	3.204	10.328	132.9	260.1	199.2	1208533023.041222155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041222155015.wav					12.96	4258	BH	High					yes
9221	Spectrogram 1	1	138063.524366667	138065.105366667	1.581	98.042	95.5	356.7	181.6	1208533023.041227115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041227115015.wav					12.96	4253	BH	High	us	ssong			yes
3087	Spectrogram 1	1	16600.118366667	16602.965366667	2.847	104.709	113.8	832.3	275.4	1208533023.041014165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014165015.wav					12.95	4259	BH	High	ds	ssong			yes
5782	Spectrogram 1	1	57408.520633333	57410.572633333	2.052	123.542	97.3	263.4	193.4	1208533023.041101025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101025015.wav					12.95	4260	BH	High					
1757	Spectrogram 1	1	5123.005333333	5124.092333333	1.087	24.007	127.3	500.6	392.6	1208533023.041005005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005005015.wav					12.94	4262	BH	High					
2046	Spectrogram 1	1	6523.219033333	6525.281033333	2.062	224.562	234.9	3408.0	779.3	1208533023.041005205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005205015.wav					12.94	4263	BH	High					
3567	Spectrogram 1	1	20171.647700000	20172.585700000	0.938	77.340	246.6	675.1	334.0	1208533023.041015105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015105015.wav					12.94	4261	BH	High		ds			
9294	Spectrogram 1	1	139773.185966667	139776.541966666	3.356	8.249	90.1	7566.5	257.8	1208533023.041228125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041228125015.wav					12.94	4264	BH	High					yes
11336	Spectrogram 1	1	181454.744966667	181457.083966667	2.339	1.320	95.8	293.4	210.9	1208533023.050110155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110155015.wav					12.94	4265	BH	High					yes
5647	Spectrogram 1	1	55729.882333333	55732.718333333	2.836	244.538	67.2	1564.2	205.1	1208533023.041031185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031185015.wav					12.93	4266	BH	High	us	ssong			y
6287	Spectrogram 1	1	69327.627666667	69328.883666666	1.256	45.033	105.9	239.8	175.8	1208533023.041113235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041113235015.wav					12.93	4267	BH	High					y
12799	Spectrogram 1	1	216687.330633333	216689.019633333	1.689	143.493	115.8	440.2	175.8	1208533023.050204045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050204045015.wav					12.93	4268	BH	High					yes
990	Spectrogram 1	1	2477.043000000	2477.957000000	0.914	77.502	153.8	503.0	287.1	1208533023.040929145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav					12.92	4269	BH	High					
3401	Spectrogram 1	1	18745.838633333	18746.517633333	0.679	151.169	224.2	1037.8	351.6	1208533023.041015005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015005015.wav					12.92	4270	BH	High					
11270	Spectrogram 1	1	180661.726966667	180663.496966667	1.770	107.985	157.3	320.4	193.4	1208533023.050110125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110125015.wav					12.91	4271	BH	High					
1248	Spectrogram 1	1	4023.442333333	4025.472333333	2.030	124.127	99.6	4008.3	1101.6	1208533023.041002025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041002025015.wav					12.9	4275	BH	High					
2551	Spectrogram 1	1	13390.774700000	13392.948700000	2.174	194.072	125.7	628.7	281.2	1208533023.041014015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014015015.wav					12.9	4273	BH	High	ds	ssong			yes
3037	Spectrogram 1	1	16177.326366667	16179.185366667	1.859	281.674	149.1	2166.7	293.0	1208533023.041014145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav					12.9	4272	BH	High		hf			
5774	Spectrogram 1	1	57377.460633333	57379.390633333	1.930	92.482	166.0	269.1	181.6	1208533023.041101025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101025015.wav					12.9	4274	BH	High		us			
13029	Spectrogram 1	1	226418.088000000	226420.773000000	2.685	276.873	139.3	401.8	140.6	1208533023.050213095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050213095015.wav					12.9	4276	BH	High					yes
14015	Spectrogram 1	1	250360.921033333	250365.490033333	4.569	225.450	68.5	1269.7	128.9	1208533023.050315035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050315035015.wav					12.9	4277	BH	High					yes
5295	Spectrogram 1	1	51679.878966667	51681.567966667	1.689	93.618	124.2	298.1	164.1	1208533023.041031015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031015015.wav					12.89	4278	BH	High	us	ssong			y
5318	Spectrogram 1	1	52004.428000000	52005.662000000	1.234	118.208	149.1	397.5	193.4	1208533023.041031025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031025015.wav					12.89	4279	BH	High	us	ssong			y
14066	Spectrogram 1	1	251520.622033333	251523.458033333	2.836	185.331	49.8	1114.1	181.6	1208533023.050315105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050315105015.wav					12.89	4280	BH	High					yes
3506	Spectrogram 1	1	19356.670666667	19362.710666667	6.040	162.152	95.8	515.0	263.7	1208533023.041015025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015025015.wav					12.88	4282	BH	High					yes
3756	Spectrogram 1	1	22317.224966667	22317.789966667	0.565	123.429	99.8	499.0	234.4	1208533023.041016165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav					12.88	4281	BH	High		us			
3253	Spectrogram 1	1	17868.294366667	17872.581366667	4.287	173.360	119.8	425.1	275.4	1208533023.041014205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014205015.wav					12.87	4283	BH	High					yes
8766	Spectrogram 1	1	126025.285033333	126029.269033333	3.984	56.705	52.0	1283.2	169.9	1208533023.041220235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220235015.wav					12.87	4284	BH	High					yes
9329	Spectrogram 1	1	141107.690333333	141109.011333333	1.321	143.045	140.1	331.2	187.5	1208533023.041229165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041229165015.wav					12.87	4285	BH	High					yes
11899	Spectrogram 1	1	192918.786666667	192922.813666666	4.027	68.234	41.9	1712.6	210.9	1208533023.050114075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050114075015.wav					12.87	4286	BH	High	hf				yes
1775	Spectrogram 1	1	5168.475333333	5172.025333333	3.550	69.477	101.8	3825.3	966.8	1208533023.041005005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005005015.wav					12.86	4287	BH	High					
2457	Spectrogram 1	1	12891.247700000	12892.633700000	1.386	294.391	185.6	485.0	252.0	1208533023.041013235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041013235015.wav					12.85	4290	BH	High					yes
3689	Spectrogram 1	1	21305.973333333	21308.818333333	2.845	11.877	193.7	399.2	281.2	1208533023.041016065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016065015.wav					12.85	4288	BH	High	long loud 300hz	moan			
5668	Spectrogram 1	1	55956.732366667	55959.763366667	3.031	171.437	85.5	3421.6	228.5	1208533023.041031195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031195015.wav					12.85	4289	BH	High	us	ssong			y
9951	Spectrogram 1	1	151102.087966666	151103.986966667	1.899	240.507	128.2	1147.6	175.8	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					12.85	4291	BH	High					
11881	Spectrogram 1	1	192240.463000000	192244.641000000	4.178	289.706	41.9	1808.4	134.8	1208533023.050114025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050114025015.wav					12.85	4292	BH	High					yes
5525	Spectrogram 1	1	54464.545300000	54466.234300000	1.689	178.928	104.1	275.5	181.6	1208533023.041031145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031145015.wav					12.84	4293	BH	High					y
11431	Spectrogram 1	1	182840.122000000	182841.572000000	1.450	187.000	197.6	311.4	246.1	1208533023.050110195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110195015.wav					12.84	4294	BH	High					yes
5210	Spectrogram 1	1	50802.707966667	50804.508966667	1.801	116.180	68.7	1820.6	140.6	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					12.83	4296	BH	High					
5543	Spectrogram 1	1	54658.166300000	54661.544300000	3.378	72.652	85.5	1967.4	193.4	1208533023.041031155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031155015.wav					12.83	4295	BH	High	us	ssong			y
5581	Spectrogram 1	1	54998.581333333	55000.023333333	1.442	113.144	51.5	1795.1	169.9	1208533023.041031165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031165015.wav					12.83	4297	BH	High					
10209	Spectrogram 1	1	158396.530366666	158397.997366667	1.467	36.931	104.9	186.4	158.2	1208533023.050105025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050105025015.wav					12.83	4298	BH	High					
1037	Spectrogram 1	1	2697.857000000	2699.357000000	1.500	298.316	497.9	2738.6	878.9	1208533023.040929145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav					12.82	4303	BH	High					
3755	Spectrogram 1	1	22314.707966667	22315.210966667	0.503	120.912	93.9	457.9	345.7	1208533023.041016165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav					12.82	4301	BH	High		us			
3820	Spectrogram 1	1	23321.434666667	23323.339666667	1.905	227.981	131.7	287.4	210.9	1208533023.041018145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041018145015.wav					12.82	4304	BH	High					yes
4909	Spectrogram 1	1	44735.953366667	44737.815366667	1.862	48.005	114.0	348.0	234.4	1208533023.041028125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028125015.wav					12.82	4300	BH	High	us	ssong			y
5801	Spectrogram 1	1	57565.056633333	57566.620633333	1.564	280.078	114.5	870.2	193.4	1208533023.041101025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101025015.wav					12.82	4302	BH	High	loud	us			
6061	Spectrogram 1	1	63371.661366667	63373.255366667	1.594	87.984	114.5	383.6	152.3	1208533023.041102085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041102085015.wav					12.82	4299	BH	High		ds			
6500	Spectrogram 1	1	74837.812033333	74840.193033333	2.381	156.170	151.1	240.7	187.5	1208533023.041117205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117205015.wav					12.82	4305	BH	High					y
12135	Spectrogram 1	1	198308.054033333	198309.526033333	1.472	59.008	98.6	261.1	99.6	1208533023.050115145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050115145015.wav					12.82	4306	BH	High					yes
8855	Spectrogram 1	1	128012.497300000	128015.268300000	2.771	244.328	40.5	2786.1	158.2	1208533023.041221135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041221135015.wav					12.81	4307	BH	High					yes
13100	Spectrogram 1	1	228941.201333333	228943.691333333	2.490	100.448	110.9	308.0	199.2	1208533023.050217035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050217035015.wav					12.81	4308	BH	High					yes
5493	Spectrogram 1	1	53873.045366667	53874.539366667	1.494	187.298	105.2	241.2	175.8	1208533023.041031115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031115015.wav					12.8	4309	BH	High					y
6454	Spectrogram 1	1	74208.785966667	74210.371966667	1.586	127.001	131.7	246.2	187.5	1208533023.041117185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117185015.wav					12.8	4310	BH	High					
6458	Spectrogram 1	1	74280.815966667	74281.997966666	1.182	199.031	131.7	263.4	175.8	1208533023.041117185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117185015.wav					12.8	4311	BH	High					
11165	Spectrogram 1	1	178762.769000000	178764.912000000	2.143	8.444	113.8	221.6	187.5	1208533023.050110055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110055015.wav					12.8	4312	BH	High					yes
13108	Spectrogram 1	1	229109.285333333	229112.078333333	2.793	268.532	67.8	696.1	175.8	1208533023.050217035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050217035015.wav					12.8	4313	BH	High					yes
4902	Spectrogram 1	1	44680.751333333	44683.155333333	2.404	292.755	132.0	246.0	193.4	1208533023.041028115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028115015.wav					12.79	4314	BH	High					y
1025	Spectrogram 1	1	2657.872000000	2660.091000000	2.219	258.331	423.2	4854.8	767.6	1208533023.040929145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav					12.78	4316	BH	High					
5225	Spectrogram 1	1	50897.238966667	50898.444966667	1.206	210.711	160.3	320.6	199.2	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					12.78	4315	BH	High		us			
3735	Spectrogram 1	1	22225.182966667	22225.815966667	0.633	31.387	93.9	475.5	234.4	1208533023.041016165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav					12.77	4317	BH	High		us			
10618	Spectrogram 1	1	169626.238366667	169628.858366667	2.620	169.640	53.9	1598.8	87.9	1208533023.050107175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107175015.wav					12.77	4318	BH	High					yes
3549	Spectrogram 1	1	19789.366966667	19793.739966667	4.373	294.876	137.7	395.2	322.3	1208533023.041015065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav					12.76	4319	BH	High		long			yes
3677	Spectrogram 1	1	21113.993033333	21116.353033333	2.360	119.843	191.6	425.1	310.5	1208533023.041016035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016035015.wav					12.76	4320	BH	High		long			yes
5157	Spectrogram 1	1	49716.078300000	49717.507300000	1.429	229.175	105.2	593.8	210.9	1208533023.041029235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041029235015.wav					12.76	4321	BH	High	us	ssong			y
5630	Spectrogram 1	1	55538.502333333	55541.338333333	2.836	53.158	69.1	3387.2	205.1	1208533023.041031185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031185015.wav					12.76	4322	BH	High	us	ssong			y
11746	Spectrogram 1	1	189164.418333333	189167.731333333	3.313	212.921	95.0	819.8	99.6	1208533023.050112095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050112095015.wav					12.76	4323	BH	High					yes
5402	Spectrogram 1	1	52955.364966667	52956.642966667	1.278	169.293	99.0	235.1	187.5	1208533023.041031055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031055015.wav					12.75	4324	BH	High					y
6499	Spectrogram 1	1	74829.234033333	74831.421033333	2.187	147.592	111.9	302.2	187.5	1208533023.041117205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117205015.wav					12.75	4325	BH	High					y
9670	Spectrogram 1	1	146669.048700000	146672.534700000	3.486	6.301	94.9	592.9	175.8	1208533023.050101165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101165015.wav					12.75	4326	BH	High					yes
3015	Spectrogram 1	1	16093.336366667	16094.496366667	1.160	197.684	140.4	859.6	486.3	1208533023.041014145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav					12.74	4328	BH	High					
3452	Spectrogram 1	1	18981.157633333	18982.370633333	1.213	86.584	179.6	646.7	281.2	1208533023.041015015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav					12.74	4329	BH	High					yes
8771	Spectrogram 1	1	126091.148033333	126094.829033333	3.681	122.568	75.1	1277.5	181.6	1208533023.041220235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220235015.wav					12.74	4330	BH	High					yes
9617	Spectrogram 1	1	145625.937700000	145626.463700000	0.526	162.778	122.3	262.1	216.8	1208533023.050101085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101085015.wav					12.74	4327	BH	High		short			
2451	Spectrogram 1	1	12808.244700000	12812.401700000	4.157	211.388	173.7	467.1	328.1	1208533023.041013235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041013235015.wav					12.73	4331	BH	High					yes
5980	Spectrogram 1	1	61173.524700000	61176.815700000	3.291	289.245	103.9	299.4	193.4	1208533023.041101185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101185015.wav					12.73	4332	BH	High					y
6157	Spectrogram 1	1	65629.266366667	65629.975366666	0.709	246.151	108.8	303.4	187.5	1208533023.041103045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041103045015.wav					12.73	4333	BH	High					
8278	Spectrogram 1	1	118094.896366667	118096.788366667	1.892	224.085	97.9	236.1	152.3	1208533023.041218045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041218045015.wav					12.73	4334	BH	High					
11203	Spectrogram 1	1	179569.068033333	179571.124033333	2.056	214.916	101.8	299.4	164.1	1208533023.050110085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110085015.wav					12.73	4335	BH	High					yes
2466	Spectrogram 1	1	12925.570666667	12927.648666667	2.078	28.775	107.8	509.0	117.2	1208533023.041014005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014005015.wav					12.72	4337	BH	High					yes
5510	Spectrogram 1	1	54310.581300000	54311.966300000	1.385	24.964	99.0	352.6	175.8	1208533023.041031145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031145015.wav					12.72	4336	BH	High	us	ssong			y
11947	Spectrogram 1	1	194114.980633333	194116.669633333	1.689	64.703	119.8	479.0	193.4	1208533023.050114115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050114115015.wav					12.72	4338	BH	High					yes
1032	Spectrogram 1	1	2681.353000000	2684.377000000	3.024	281.812	124.5	4755.2	310.5	1208533023.040929145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav					12.71	4341	BH	High					
1035	Spectrogram 1	1	2690.731000000	2693.560000000	2.829	291.190	607.1	2728.7	785.2	1208533023.040929145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav					12.71	4342	BH	High					
1767	Spectrogram 1	1	5141.977333333	5142.355333333	0.378	42.979	169.7	373.4	328.1	1208533023.041005005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005005015.wav					12.71	4343	BH	High					
3743	Spectrogram 1	1	22272.010966667	22272.468966667	0.458	78.215	129.2	428.6	281.2	1208533023.041016165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav					12.71	4340	BH	High		us			
5261	Spectrogram 1	1	51327.010700000	51328.439700000	1.429	40.701	99.4	409.9	199.2	1208533023.041030235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030235015.wav					12.71	4339	BH	High	us	ssong			y
9386	Spectrogram 1	1	142522.782633333	142524.262633333	1.480	58.575	145.6	227.2	187.5	1208533023.041231125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041231125015.wav					12.71	4344	BH	High					
3566	Spectrogram 1	1	20167.779700000	20168.649700000	0.870	73.472	234.8	645.8	339.8	1208533023.041015105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015105015.wav					12.7	4345	BH	High		ds			
4437	Spectrogram 1	1	33520.374300000	33522.734300000	2.360	229.424	95.8	293.4	169.9	1208533023.041024105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041024105015.wav					12.7	4346	BH	High					y
7429	Spectrogram 1	1	98281.579700000	98282.857700000	1.278	206.127	126.0	246.0	199.2	1208533023.041202145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041202145015.wav					12.7	4347	BH	High					yes
11319	Spectrogram 1	1	181154.572966667	181156.780966667	2.208	1.039	107.8	275.4	193.4	1208533023.050110145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110145015.wav					12.7	4348	BH	High					yes
1404	Spectrogram 1	1	4719.374666667	4720.782666666	1.408	220.227	264.0	438.0	310.5	1208533023.041004045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav					12.69	4350	BH	High					
1774	Spectrogram 1	1	5164.493333333	5167.421333333	2.928	65.495	203.6	3825.3	398.4	1208533023.041005005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005005015.wav					12.69	4351	BH	High					
2462	Spectrogram 1	1	12916.021666667	12917.299666667	1.278	19.226	185.6	628.7	193.4	1208533023.041014005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014005015.wav					12.69	4352	BH	High					yes
3527	Spectrogram 1	1	19496.005966667	19499.318966667	3.313	1.515	119.8	437.1	269.5	1208533023.041015065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav					12.69	4349	BH	High		long			yes
9227	Spectrogram 1	1	138361.855633333	138364.431633333	2.576	96.424	101.9	382.2	216.8	1208533023.041227135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041227135015.wav					12.69	4353	BH	High					yes
11347	Spectrogram 1	1	181594.319966667	181597.242966667	2.923	140.895	41.9	2095.8	64.5	1208533023.050110155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110155015.wav					12.69	4354	BH	High					yes
3441	Spectrogram 1	1	18908.363633333	18910.420633333	2.057	13.790	125.7	616.8	298.8	1208533023.041015015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav					12.68	4355	BH	High					yes
3712	Spectrogram 1	1	21962.863666667	21966.413666667	3.550	68.989	161.7	377.2	293.0	1208533023.041016145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016145015.wav					12.68	4356	BH	High					yes
8468	Spectrogram 1	1	120686.677300000	120688.778300000	2.101	116.725	97.4	292.2	199.2	1208533023.041219155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041219155015.wav					12.68	4357	BH	High					yes
3684	Spectrogram 1	1	21226.398033333	21230.078033333	3.680	232.248	107.8	419.2	269.5	1208533023.041016035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016035015.wav					12.67	4358	BH	High		long			yes
5601	Spectrogram 1	1	55265.312300000	55268.559300000	3.247	79.908	36.7	892.1	228.5	1208533023.041031175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031175015.wav					12.67	4359	BH	High					y
2452	Spectrogram 1	1	12849.077700000	12853.190700000	4.113	252.221	155.7	443.1	328.1	1208533023.041013235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041013235015.wav					12.66	4361	BH	High					yes
3556	Spectrogram 1	1	20075.043700000	20076.796700000	1.753	280.703	179.6	544.9	328.1	1208533023.041015095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015095015.wav					12.66	4360	BH	High		ds			yes
5460	Spectrogram 1	1	53475.176966667	53476.627966667	1.451	89.280	247.4	587.6	339.8	1208533023.041031075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031075015.wav					12.66	4362	BH	High					y
6394	Spectrogram 1	1	73111.578366667	73113.202366667	1.624	229.619	94.8	2224.9	175.8	1208533023.041117075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117075015.wav					12.66	4363	BH	High					y
7418	Spectrogram 1	1	98148.566700000	98149.843700000	1.277	73.114	150.0	258.0	199.2	1208533023.041202145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041202145015.wav					12.66	4364	BH	High					yes
993	Spectrogram 1	1	2482.379000000	2483.228000000	0.849	82.838	1319.5	1710.1	1558.6	1208533023.040929145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav					12.65	4365	BH	High					
5752	Spectrogram 1	1	57203.971633333	57206.071633333	2.100	218.921	106.9	270.4	187.5	1208533023.041101015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101015015.wav					12.65	4366	BH	High					y
6942	Spectrogram 1	1	87180.268366667	87182.369366667	2.101	201.580	98.9	296.7	205.1	1208533023.041125005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041125005015.wav					12.65	4367	BH	High					y
1366	Spectrogram 1	1	4605.641666667	4606.391666667	0.750	106.494	162.0	498.0	216.8	1208533023.041004045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav					12.64	4370	BH	High					
4903	Spectrogram 1	1	44685.060333333	44686.835333333	1.775	297.064	120.0	330.0	187.5	1208533023.041028115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028115015.wav					12.64	4371	BH	High					y
5316	Spectrogram 1	1	51969.388000000	51971.272000000	1.884	83.168	124.2	447.2	199.2	1208533023.041031025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031025015.wav					12.64	4369	BH	High	us	ssong			y
6412	Spectrogram 1	1	73344.649333333	73346.968333333	2.319	162.755	103.1	1700.4	175.8	1208533023.041117085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117085015.wav					12.64	4368	BH	High		ll200			
11279	Spectrogram 1	1	180711.556966667	180712.656966667	1.100	157.815	145.6	256.3	187.5	1208533023.050110125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110125015.wav					12.64	4372	BH	High					
5675	Spectrogram 1	1	56065.346366667	56066.904366667	1.558	280.051	95.0	630.8	275.4	1208533023.041031195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031195015.wav					12.63	4375	BH	High					y
5676	Spectrogram 1	1	56067.866366667	56070.919366666	3.053	282.571	34.6	3197.1	199.2	1208533023.041031195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031195015.wav					12.63	4373	BH	High	us	ssong			y
6875	Spectrogram 1	1	85811.810966667	85815.902966667	4.092	32.866	38.5	1044.0	134.8	1208533023.041124195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041124195015.wav					12.63	4376	BH	High					y
